checklist_id;count;latitude.x;longitude.x;julian_date;year;minutes_since_dawn;duration;data_source;DistanceToRiver;CanopyCover_165;ConiferCover_165;HardwoodCover_165;ShrubCover_165;OakCover_165;DiameterDiversityIndex_165;TreeBasalArea_165;DensityLiveTrees_165;CompoundTopographicIndex_mean165;Elevation_mean165;Slope_mean165;TemperateFreshwaterMeadowMarsh_165;CultivatedCropland_165;PastureHay_165;WoodyAgriculture_165;TemperateGrasslandShrublandMeadow_165;TemperateForest_165;DevelopedOpenSpace_165;DevelopedLowIntensity_165;DevelopedMediumIntensity_165;DevelopedHighIntensity_165;UplandPrairieSavannah_165;WetPrairie_165;Oaks_165;CanopyCover_315;ConiferCover_315;HardwoodCover_315;ShrubCover_315;OakCover_315;DiameterDiversityIndex_315;TreeBasalArea_315;DensityLiveTrees_315;CompoundTopographicIndex_mean315;Elevation_mean315;Slope_mean315;TemperateFreshwaterMeadowMarsh_315;CultivatedCropland_315;PastureHay_315;WoodyAgriculture_315;TemperateGrasslandShrublandMeadow_315;TemperateForest_315;DevelopedOpenSpace_315;DevelopedLowIntensity_315;DevelopedMediumIntensity_315;DevelopedHighIntensity_315;UplandPrairieSavannah_315;WetPrairie_315;Oaks_315
44.50632_-123.55567_138_16_299.3_ebird;1;44.50632;-123.55567;138;16;299.3;5;ebird;120;67.74195862;64.83948517;4.82449913;41.93292236;0;2.994631529;29.39422035;871.2371216;5.925841331;3786.348145;18.03968811;0;0;0;0;0;96.69421387;3.305785179;0;0;0;0;0;0;58.47308731;56.01343918;3.839740992;35.93991089;0.173012242;2.652724504;26.07271194;776.7177734;6.166334152;3755.032227;17.05711746;0;0;0;0;9.523809433;85.26077271;5.215419292;0;0;0;0;0;0
44.50499_-123.5518_189_16_273.83_ebird;0;44.50499;-123.5518;189;16;273.83;5;ebird;182.4828796;45.93130112;43.35303879;3.662847042;36.63560104;0.630565286;2.33971405;22.65175056;576.1609497;5.3129282;3987.511963;19.82167053;0;0;0;0;9.917355537;76.03305817;14.04958725;0;0;0;0;0;0;50.37034988;48.5294075;3.002808809;37.26927185;0.173012242;2.979795456;28.86936951;549.1955566;5.48425436;3851.635986;23.0071106;0;0;0;0;15.4195013;78.91156769;5.668934345;0;0;0;0;0;0
44.50606_-123.55035_189_14_285.38_ebird;0;44.50606;-123.55035;189;14;285.38;3;ebird;108.1665421;52.35335541;50.35449219;3.193938017;40.17629242;0;2.802841425;26.24811935;655.3911133;5.630358696;3900.888184;19.19329643;0;0;0;0;0;90.0826416;9.917355537;0;0;0;0;0;0;58.75022125;56.3692627;3.797012568;40.44779968;0.173012242;3.576716661;34.63312912;593.4881592;5.608868122;3818.820313;21.464674;0;0;0;0;4.761904716;88.66213226;6.575963497;0;0;0;0;0;0
44.50572_-123.54526_148_15_255.1_ebird;0;44.50572;-123.54526;148;15;255.1;5;ebird;488.364624;81.58141327;79.73671722;3.43225193;23.06834412;0;7.367595196;64.01053619;369.8870239;5.739860058;3376.899658;28.75113106;0;0;0;0;0;100;0;0;0;0;0;0;0;78.61785126;77.0639267;2.776191711;27.05096245;0.062545352;6.506340504;58.4962616;504.1080627;5.69905138;3369.509277;27.83015633;0;0;0;0;0;90.70294952;1.8140589;0;0;0;0;0;0
44.5059_-123.39128_160_15_168.08_ebird;1;44.5059;-123.39128;160;15;168.08;5;ebird;30;55.31681442;45.87672806;15.20016384;40.8503685;5.904965401;2.471755266;18.59102821;793.8202515;8.247412682;329.9226379;5.661981106;0;0.826446295;0;2.479338884;0;95.86776733;0.826446295;0;0;0;0;0;50.41322327;41.43452454;32.09567642;13.28737545;30.92460442;7.444402218;2.1357162;15.01685047;592.048645;8.31368351;337.2191162;4.485542774;0;3.6281178;10.20408154;6.575963497;0;71.42857361;5.215419292;1.133786798;0;0;0;0;46.93877411
44.5059513_-123.386693_140_16_184.75_ebird;1;44.5059513;-123.386693;140;16;184.75;5;ebird;30;48.94939041;29.3665905;21.99701118;42.63230133;18.15133286;2.668372631;17.65766335;772.6356201;9.810401917;294.0325623;1.444915891;0;0;0.826446295;0.826446295;0;97.5206604;0.826446295;0;0;0;0;0;57.02479172;31.02841949;21.00788116;12.06280804;25.75196457;9.407710075;1.768537641;12.08383846;423.2324829;9.142595291;304.7506104;2.693873644;0;0;15.4195013;19.04761887;0;57.36961365;6.349206448;1.8140589;0;0;0;0;38.09523773
44.50593_-123.38129_160_15_237.12_ebird;1;44.50593;-123.38129;160;15;237.12;5;ebird;0;0.153721482;0.153721482;0;0.193449587;0;0.008264462;0.00677686;3.566619873;10.18724442;280.588623;0.902361393;0;26.44628143;29.75206566;35.53718948;0;0.826446295;4.132231236;3.305785179;0;0;0;0;0;4.421868324;2.673693419;2.035896301;4.090214729;1.991046667;0.254152149;1.872963548;63.98859406;9.579043388;285.0803833;1.251178265;0;17.00680351;45.80498886;23.35600853;0;7.936507702;4.53514719;1.360544205;0;0;0;0;3.401360512
44.506969_-123.231097_155_17_417.02_ebird;3;44.506969;-123.231097;155;17;417.02;5;ebird;90;14.31749249;6.178073406;9.070864677;11.64162445;7.799510956;0.785918176;5.933876038;236.2801971;9.430006981;217.0406494;1.295125842;0;27.27272797;19.00826454;4.132231236;0;24.79338837;11.57024765;13.22314072;0;0;0;0;0;9.310518265;4.06142664;5.736592293;8.157432556;4.430941105;0.504443526;3.573901653;172.9302826;9.233663559;220.5288086;1.050858378;0;28.1179142;39.45578384;2.494331121;0;16.55328751;5.668934345;7.709750652;0;0;0;0;0.453514725
44.5042_-123.555043_170_14_388.63_ebird;0;44.5042;-123.555043;170;14;388.63;3;ebird;331.3608398;23.29527092;21.34879875;3.214960337;17.82696342;0;0.64729172;2.346204042;498.2532043;5.47052145;3876.584473;20.36653519;0;0;0;0;40.49586868;52.06611633;7.438016415;0;0;0;0;0;0;46.81991196;44.18452835;4.229595661;30.05915833;0.173012242;2.192032337;20.27002335;662.5230713;5.639030457;3767.512939;22.8146553;0;0;0;0;21.99546432;73.92290497;4.081632614;0;0;0;0;0;0
44.50372_-123.55294_180_17_306.23_ebird;0;44.50372;-123.55294;180;17;306.23;3;ebird;323.1098938;18.0714283;17.16608429;1.053002477;18.2218399;0.630565286;0.819021523;6.058800697;302.9369507;5.192276955;3954.391846;22.67989349;0;0;0;0;41.32231522;45.45454407;13.22314072;0;0;0;0;0;0;50.01039124;47.97182846;3.33340764;32.69888306;0.173012242;2.796440601;27.60896873;589.4063721;5.376039505;3797.930664;26.2395668;0;0;0;0;21.08843613;74.1496582;4.761904716;0;0;0;0;0;0
44.50335_-123.54357_148_15_274.1_ebird;0;44.50335;-123.54357;148;15;274.1;5;ebird;512.6401978;79.35295105;77.92899323;2.312878609;20.38879013;0.227954552;6.673253059;61.44284439;616.8131714;6.490353584;2973.805176;20.35908318;0;0;0;0;0;63.63636398;7.438016415;0;0;0;0;0;0;76.13182831;75.03762054;2.105219126;21.25665283;0.062545352;6.471258163;59.62943649;522.6117554;6.296021461;2976.644775;22.94978333;0;0;0;0;0;79.36508179;8.843537331;0;0;0;0;0;0
44.50406_-123.44071_165_16_232.6_ebird;0;44.50406;-123.44071;165;16;232.6;5;ebird;258.0697632;0;0;0;0;0;0;0;0;7.89213419;405.5995789;2.436115742;0;0;78.51239777;4.132231236;0;0;17.35537148;0;0;0;0;0;0;9.17846489;7.095052719;3.361233473;5.723469257;1.652961016;0.557677567;3.770631313;115.7222366;7.860253334;401.1131287;4.001752853;0.226757362;5.215419292;50.56689453;3.854875326;0.226757362;14.0589571;23.58276558;1.8140589;0;0;0.226757362;0.226757362;5.895691395
44.50416_-123.39041_160_15_158.07_ebird;0;44.50416;-123.39041;160;15;158.07;5;ebird;210;63.35631561;54.77806091;16.3140583;37.81543732;6.030265331;3.883319855;28.39458656;582.0670166;7.23107338;350.6853027;6.153054237;0;0.826446295;0.826446295;0.826446295;0;92.5619812;4.132231236;0;0;0;0;0;75.20661163;39.0722847;28.98546982;13.78877735;28.79601669;8.423814774;2.131852627;14.43577099;518.7818604;8.343964577;344.0184326;4.314964771;0;2.721088409;20.63492012;6.349206448;0;66.43991089;2.947845697;0;0;0;0;0;42.4036293
44.50471_-123.38135_190_15_185.32_ebird;1;44.50471;-123.38135;190;15;185.32;7;ebird;90;0;0;0;0;0;0;0;0;10.16636372;282.7232361;1.056908607;0;10.74380207;57.02479172;23.96694183;0;0;3.305785179;4.958677769;0;0;0;0;0;4.421868324;2.673693419;2.035896301;4.090214729;1.991046667;0.254152149;1.872963548;63.98859406;9.700203896;285.9538269;1.074133277;0;15.64625835;48.97959137;21.31519318;0;7.936507702;4.761904716;1.360544205;0;0;0;0;3.401360512
44.50471_-123.37666_160_15_225.13_ebird;1;44.50471;-123.37666;160;15;225.13;7;ebird;150;8.154492378;1.707671046;6.729654312;6.532042027;6.63326931;0.42596364;2.868530512;166.4794159;9.321994781;274.8298035;0.817100406;0;10.74380207;72.72727203;2.479338884;0;14.04958725;0;0;0;0;0;0;4.132231236;8.11119175;1.630188942;6.637639046;8.12998867;7.095863819;0.448586166;3.51147294;185.0022125;9.63104248;274.3395691;0.768456399;1.8140589;17.00680351;61.90476227;4.308390141;0;14.96598625;0;0;0;0;0;1.8140589;7.2562356
44.502086_-123.563746_176_17_181.15_ebird;0;44.502086;-123.563746;176;17;181.15;10;ebird;150;71.35959625;71.1005249;0.746940494;31.80171394;0.01984876;6.351272106;58.03129196;340.3787231;5.600129604;2924.724365;26.99836731;0;0;0;0;0;90.0826416;9.917355537;0;0;0;0;0;0;74.02039337;72.85506439;2.813763142;25.56790924;0.010892063;6.095673084;55.12377167;456.9111633;6.041520119;2922.184326;26.36064911;0;0;0;0;0;93.42403412;5.442176819;0;1.133786798;0;0;0;0
44.5034_-123.3914_190_15_124.27_ebird;2;44.5034;-123.3914;190;15;124.27;5;ebird;300;37.7652359;31.62269402;11.46794319;21.93299484;4.856250286;2.472192526;16.88100624;369.187439;7.050545692;384.0882263;5.51180315;0;6.611570358;27.27272797;9.917355537;0;52.89256287;1.65289259;0;0;0;0;0;47.10743713;31.7557888;24.76925468;10.52075863;21.84703827;5.869468689;1.715348959;12.38976479;405.7128601;7.673999786;366.9795227;5.109972477;0;3.6281178;34.01360703;6.802721024;0;49.20634842;4.081632614;0;0;0;0;0;33.78684998
44.5027_-123.38635_190_15_155.28_ebird;0;44.5027;-123.38635;190;15;155.28;5;ebird;400.2499084;13.60122967;9.591035843;5.024218082;10.70265102;4.079356194;0.804838002;4.107129097;172.9045258;9.262253761;317.6021118;1.661358714;0;0;37.19008255;24.79338837;0;28.0991745;8.264462471;0;0;1.65289259;0;0;28.0991745;17.9294014;13.78184128;5.715474606;13.0628233;4.14331007;1.082974195;7.265464783;197.0962677;8.873342514;319.9667358;2.10986948;0;0;40.58956909;19.50113297;0;30.61224556;5.442176819;0;0;3.854875326;0;0;29.70521545
44.5036735_-123.3544385_164_16_379.68_ebird;1;44.5036735;-123.3544385;164;16;379.68;5;ebird;408.0441284;6.801920891;0.134103298;6.667817593;7.025941849;8.436689377;0.457503319;4.32087183;174.9308014;8.245270729;307.1353455;2.193786621;0;0;69.4214859;0.826446295;0;9.917355537;14.87603283;4.958677769;0;0;0;0;9.917355537;3.10853529;0.056044668;3.067346334;2.876510382;3.757145166;0.196344674;1.719526768;75.40244293;7.975067139;310.7999268;2.678269863;0;1.587301612;78.00453186;2.947845697;0;4.081632614;9.977324486;3.401360512;0;0;0;0;4.081632614
44.50226_-123.339901_125_12_100.42_ebird;1;44.50226;-123.339901;125;12;100.42;20;ebird;551.5432739;6.91109848;0.50818181;6.662566185;5.624258518;6.919420719;0.432625622;3.182675123;136.4120483;9.083732605;265.1287842;3.755393744;0;0;80.16529083;0;0;10.74380207;4.958677769;4.132231236;0;0;0;0;10.74380207;5.268732071;1.576081395;4.009109497;3.668237209;4.140564919;0.343491167;2.182244301;83.3188858;8.985683441;274.2614441;2.772039413;0;7.936507702;68.02721405;0.453514725;0;10.65759659;6.802721024;6.122448921;0;0;0;0;9.977324486
44.500841_-123.554796_176_17_168.18_ebird;2;44.500841;-123.554796;176;17;168.18;10;ebird;331.3608398;70.69754028;69.05599213;3.02157855;30.36972427;0;4.516543865;45.67874908;698.4401855;5.855532646;3283.452881;31.98054504;0;0;0;0;5.785123825;91.73553467;2.479338884;0;0;0;0;0;0;59.56829834;58.45066452;2.27847147;23.64586639;0.162769839;4.409668446;41.09797668;520.2974243;5.771321297;3275.337891;30.47083282;0;0;0;0;16.55328751;79.13832092;4.308390141;0;0;0;0;0;0
44.50051_-123.54296_148_15_146.08_ebird;0;44.50051;-123.54296;148;15;146.08;5;ebird;228.4731903;66.94638824;66.27233887;2.202161074;17.59856796;0;6.08272171;54.31393051;375.7601013;6.165641308;2783.015625;20.87964439;0;0;0;0;0;81.8181839;18.18181801;0;0;0;0;0;0;74.7417984;73.09512329;4.095871449;28.35001373;0;5.828136444;57.41787338;600.2251587;6.182872772;2759.195557;20.71144485;0;0;0;0;0;85.48752594;9.07029438;0;0;0;0;0;0
44.50075_-123.3907_140_16_164.72_ebird;1;44.50075;-123.3907;140;16;164.72;5;ebird;531.6013794;1.241469383;0.358071893;0.914657831;0.793816507;1.091928959;0.09316694;0.41458267;9.310107231;8.715267181;367.5519409;3.394206524;0;0;85.12397003;5.785123825;0;6.611570358;2.479338884;0;0;0;0;0;3.305785179;16.62213707;13.92505932;4.11413002;10.78350925;2.922726393;1.013061643;6.94685173;181.1407471;8.166994095;379.6493225;4.229999542;0;0.226757362;62.58503342;5.442176819;0;26.98412704;4.081632614;0;0;0;0;0;19.04761887
44.50096_-123.38641_140_16_154.73_ebird;1;44.50096;-123.38641;140;16;154.73;5;ebird;577.0615234;7.878138065;5.86202383;2.826547861;7.61563158;1.711264491;0.395968586;2.167076826;103.5251465;8.939779282;328.2124329;1.626031637;0;0;53.7190094;13.22314072;0;17.35537148;7.438016415;0;0;8.264462471;0;0;15.70247936;12.41120529;10.11137199;3.38894105;8.422364235;2.490502357;0.761551917;5.106003761;131.6491547;8.72984314;332.5304565;2.618501663;0;0;51.47392273;17.23356056;0;20.86167717;6.575963497;0;0;3.854875326;0;0;16.09977341
44.50174_-123.38303_160_15_207.08_ebird;3;44.50174;-123.38303;160;15;207.08;7;ebird;408.0441284;0;0;0;0;0;0;0;0;8.71944046;308.5376282;1.660082102;0;0;47.93388367;16.52892494;0;0;23.1404953;0;0;12.39669418;0;0;0;4.872674465;4.081024647;1.074383616;3.336473465;0.788624704;0.280294091;1.986705899;48.44654083;9.009777069;306.884552;1.582559347;0;0;58.73015976;16.32653046;0;8.843537331;11.56462574;0.680272102;0;3.854875326;0;0;7.482993126
44.5009_-123.37888_160_15_216.1_ebird;1;44.5009;-123.37888;160;15;216.1;6;ebird;67.08203888;10.82149792;8.202233315;3.869506598;8.973203659;2.439352036;0.659082651;4.387757778;117.275116;9.200253487;290.9215393;1.379370809;0;0;68.59503937;0;0;23.1404953;8.264462471;0;0;0;0;0;20.66115761;11.29296112;9.171731949;3.23999238;6.493028164;1.718845129;0.726995885;5.253844738;89.29803467;9.168580055;292.7471313;1.492804408;0;0;68.70748138;1.133786798;0;19.95464897;9.977324486;0.226757362;0;0;0;0;17.00680351
44.50122_-123.36137_164_16_367.63_ebird;0;44.50122;-123.36137;164;16;367.63;5;ebird;283.0194397;0;0;0;0;0;0;0;0;8.610283852;307.6346436;1.196820736;0;18.18181801;61.98347092;6.611570358;0;0;4.132231236;9.090909004;0;0;0;0;0;0;0;0;0;0;0;0;0;8.685475349;305.1253357;1.358749866;0;16.55328751;70.29478455;3.401360512;0;0;4.081632614;5.668934345;0;0;0;0;0
44.49921_-123.38131_160_15_245.08_ebird;0;44.49921;-123.38131;160;15;245.08;7;ebird;268.3281555;24.08373642;21.18793488;4.380107403;11.7681818;2.784472704;1.547949553;11.42485809;159.6495514;8.797346115;311.1645203;2.084332705;0;0;35.53718948;3.305785179;0;44.62809753;16.52892494;0;0;0;0;0;37.19008255;13.82530117;10.83430195;4.329704762;7.940840244;3.037237644;0.911571205;6.265250683;99.23710632;8.890702248;314.6608276;2.173656225;0;0;48.29932022;6.575963497;0;24.71655273;16.55328751;0;0;3.854875326;0;0;21.76870728
44.499003_-123.345007_137_16_349.67_ebird;0;44.499003;-123.345007;137;16;349.67;6;ebird;234.3074951;0;0;0;0;0;0;0;0;8.265030861;304.6962891;2.532628536;0;0;76.03305817;3.305785179;0;0;20.66115761;0;0;0;0;0;0;2.906694651;0.69499433;2.393382311;2.228746653;2.358799458;0.182800233;1.115070701;54.45305634;8.04754734;306.129303;3.098197937;0;0;80.72562408;1.587301612;0;5.442176819;12.24489784;0;0;0;0;0;5.442176819
44.4984_-123.56973_148_15_308.97_ebird;0;44.4984;-123.56973;148;15;308.97;5;ebird;0;72.70278931;71.4307251;4.485984802;12.54569435;0;6.735994816;57.87540436;307.5498962;7.017524242;2270.447266;18.97410202;0;0;0;0;0;89.25619507;10.74380207;0;0;0;0;0;0;77.95009613;76.96787262;3.736008644;11.21152115;0;6.890208721;60.33488846;363.5336304;6.695505619;2309.399414;17.07062149;0;0;0;0;0;95.01133728;4.988662243;0;0;0;0;0;0
44.49623_-123.5589_148_15_299.98_ebird;0;44.49623;-123.5589;148;15;299.98;5;ebird;30;72.16225433;70.09181213;5.763739586;31.32798958;0;3.926909924;43.81155014;1068.075195;6.760140419;2421.087158;12.94724178;0;0;0;0;0;89.25619507;6.611570358;4.132231236;0;0;0;0;0;77.01833344;74.54341125;6.59194231;27.35534859;0.150036961;5.228758812;52.39822388;796.3884277;6.692203522;2419.624023;15.8648634;0;0;0;0;0;94.33106232;3.174603224;1.360544205;1.133786798;0;0;0;0
44.4970743_-123.5560548_183_17_312.18_ebird;0;44.4970743;-123.5560548;183;17;312.18;7;ebird;84.85281372;72.52832794;71.80934143;2.373010635;19.51187897;0.14392066;5.692989349;53.33873367;646.6514893;6.593757629;2562.321777;18.71622276;0;0;0;0;0;86.7768631;13.22314072;0;0;0;0;0;0;75.02931213;73.5681839;4.249229431;22.32605171;0.198481634;5.589237213;53.29704285;738.7729492;6.585535049;2596.433594;19.47398567;0;0;0;0;0;90.47618866;9.297052383;0.226757362;0;0;0;0;0
44.49684_-123.39152_190_15_204.22_ebird;1;44.49684;-123.39152;190;15;204.22;6;ebird;563.6488037;34.10573196;30.50161934;6.120675087;19.65237427;3.562462091;2.136167049;16.69827843;389.1229248;6.927283764;479.4174805;7.790598392;0;0;19.83471107;0.826446295;1.65289259;59.50413132;18.18181801;0;0;0;1.65289259;0;22.31404877;34.02163315;30.36704826;5.819158077;18.69688225;3.991470098;2.080363274;16.37638474;380.0220337;7.034045219;481.525238;7.002487183;0;0;27.89115715;3.401360512;0.680272102;58.50340271;9.523809433;0;0;0;0.680272102;0;25.39682579
44.4968_-123.38534_140_16_222.72_ebird;1;44.4968;-123.38534;140;16;222.72;5;ebird;690.6518555;8.720813751;4.402215481;4.584235668;5.303649426;5.132140636;0.600679338;3.104397535;97.92266083;7.626886368;387.9029541;6.074295521;0;0;38.01652908;34.71074295;0;15.70247936;11.57024765;0;0;0;0;0;9.917355537;16.3371067;12.62227917;4.296466351;8.016098976;4.471841335;1.040558219;7.474265099;163.6762695;7.795898438;395.7773743;5.561497688;0;0;34.24036407;25.39682579;0;32.65306091;7.709750652;0;0;0;0;0;17.91383171
44.49674_-123.38449_160_15_264.05_ebird;1;44.49674;-123.38449;160;15;264.05;5;ebird;660.6814575;2.367690802;0.387068599;2.018518925;1.702295065;2.369255304;0.192095861;0.890420675;16.66984177;7.699708462;383.7472534;5.993220806;0;0;40.49586868;43.801651;0;6.611570358;9.090909004;0;0;0;0;0;4.958677769;13.77278233;10.48837757;3.744738817;6.954289436;3.930452585;0.872086644;5.992735386;138.7100983;7.780582905;392.4777527;5.38692522;0;0;31.29251671;27.66439819;0;32.65306091;8.390022278;0;0;0;0;0;20.86167717
44.49675_-123.37628_140_16_229.75_ebird;0;44.49675;-123.37628;140;16;229.75;5;ebird;445.9820557;26.25442886;15.38774872;13.13711262;21.9604435;12.11139011;1.658785939;9.075050354;298.3799133;8.850138664;323.8487244;3.249599934;0;0;35.53718948;0.826446295;0;54.54545593;9.090909004;0;0;0;0;0;54.54545593;26.83345604;16.88532066;12.17480659;18.65237808;10.54233074;1.736675978;10.33053398;267.0577087;8.644875526;329.2200623;3.010736704;0;0;39.22902679;2.267573595;0;52.60770798;5.895691395;0;0;0;0;0;45.35147476
44.498091_-123.346912_164_16_364.67_ebird;0;44.498091;-123.346912;164;16;364.67;5;ebird;67.08203888;0;0;0;0;0;0;0;0;9.165852547;289.9915161;1.856951594;0;0;87.603302;1.65289259;0;0;10.74380207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.554583549;296.6020813;2.151015282;0;0;86.39455414;1.8140589;0;0;7.2562356;4.53514719;0;0;0;0;0
44.4969339_-123.3308029_187_15_202.28_ebird;3;44.4969339;-123.3308029;187;15;202.28;5;ebird;0;27.71533012;3.021088362;25.79873657;25.34945107;28.36685181;1.826414824;14.06269264;516.8273315;7.160835266;254.3822784;5.737959385;0;3.305785179;19.83471107;7.438016415;0;44.62809753;0;24.79338837;0;0;0;0;4.958677769;29.56013489;3.682963848;27.06699371;27.03274727;29.41345787;1.902596593;14.72842312;606.6773071;7.764040947;257.4703979;3.8763237;0;14.7392292;22.67573738;3.854875326;0;43.53741455;1.360544205;13.8321991;0;0;0;0;9.07029438
44.49565_-123.54216_148_15_131.05_ebird;0;44.49565;-123.54216;148;15;131.05;5;ebird;84.85281372;70.77168274;67.54771423;8.588171005;29.28355217;0.10422314;5.345835686;52.75811768;643.2857056;5.771643162;2464.093994;19.49031067;0;0;0;0;0;90.90908813;9.090909004;0;0;0;0;0;0;66.02050781;63.20698929;7.496901035;38.64481735;0.674879372;5.513362408;54.1234436;504.3617859;6.178674221;2424.458252;18.71637154;0;0;0;0;0;90.24943542;9.750566483;0;0;0;0;0;0
44.4944799_-123.4334135_125_15_147.47_ebird;1;44.4944799;-123.4334135;125;15;147.47;20;ebird;228.4731903;51.5249176;47.09567261;11.32222366;32.21490097;1.37430656;2.945653677;23.18810654;504.1387024;6.79566288;519.2991943;10.89837456;0;0;0;0;0;58.67768478;23.1404953;0;0;0;0;0;10.74380207;53.08845901;47.49242401;13.02839947;29.59559822;1.655468702;3.086675167;24.24339676;583.2096558;6.887414932;508.5098877;10.61989117;0;0;3.401360512;0.90702945;0;65.53288269;17.23356056;0;0;0;0;0;17.00680351
44.49581_-123.3709_134_15_173.45_ebird;2;44.49581;-123.3709;134;15;173.45;5;ebird;416.7733154;9.650616646;7.239207268;2.959563494;4.175616741;2.735689163;0.609671056;4.286384106;82.81455231;8.042646408;327.6650696;4.233874798;0;18.18181801;36.36363602;5.785123825;0;20.66115761;8.264462471;10.74380207;0;0;0;0;19.83471107;12.75461864;9.270053864;4.362304688;6.847532749;3.797789812;0.834126294;5.648277283;112.5589905;7.89441824;333.9842224;3.566335917;0;15.4195013;43.08390045;7.482993126;0;24.94330978;5.442176819;3.6281178;0;0;0;0;22.44898033
44.4951548_-123.3619869_168_17_133.37_ebird;2;44.4951548;-123.3619869;168;17;133.37;5;ebird;169.7056274;5.518266201;3.053435564;3.139286757;3.559512377;1.834920645;0.328372717;2.424943686;85.36175537;8.6707201;307.74823;1.224341989;0;0;57.85123825;4.132231236;0;10.74380207;0;27.27272797;0;0;0;0;10.74380207;8.51539135;4.705767155;4.668468475;6.284517765;3.114504814;0.488452822;3.619858742;121.348114;8.763573647;306.9693604;1.386276722;1.8140589;0;58.50340271;6.349206448;0;16.32653046;3.401360512;13.60544205;0;0;0;1.8140589;16.32653046
44.4951952_-123.3465958_184_15_191.65_ebird;0;44.4951952;-123.3465958;184;15;191.65;20;ebird;108.1665421;0;0;0;0;0;0;0;0;8.464001656;283.41745;1.804044724;0.826446295;0;80.99173737;2.479338884;3.305785179;0;2.479338884;9.917355537;0;0;3.305785179;0.826446295;0;4.805645466;0.845828772;4.19298315;4.615123272;4.089058399;0.289146721;1.931207299;83.18431091;8.599747658;285.5765076;1.83124733;0.90702945;0;75.96372223;6.802721024;1.133786798;8.616780281;2.040816307;4.53514719;0;0;1.133786798;0.90702945;8.616780281
44.495935_-123.3444328_184_15_416.67_ebird;0;44.495935;-123.3444328;184;15;416.67;15;ebird;42.42640686;0.847741365;0.035079338;0.839733899;0.956809103;0.588953674;0.033490084;0.213703305;23.84423637;9.031588554;277.6450195;2.23212719;0.826446295;0;80.16529083;0.826446295;1.65289259;1.65289259;4.958677769;9.917355537;0;0;1.65289259;0.826446295;1.65289259;2.657108784;0.722606122;2.044542551;2.221194029;2.050005674;0.163572788;0.974466205;50.02396011;8.628646851;285.8987122;2.252852201;0.453514725;0;76.87075043;1.587301612;1.133786798;6.349206448;8.843537331;4.761904716;0;0;1.133786798;0.453514725;6.122448921
44.4934437_-123.545777_171_16_295.55_ebird;0;44.4934437;-123.545777;171;16;295.55;6;ebird;67.08203888;59.01356125;57.22637558;4.952803135;40.04264069;0.470824808;5.341670513;53.48455429;366.0376892;5.578205109;2486.878418;17.75794601;0;0;0;0;0;83.47107697;16.52892494;0;0;0;0;0;0;64.56707001;62.28410339;5.933561802;35.17805099;0.50127846;5.166977882;52.36230087;481.254425;6.00962019;2429.657471;17.58054543;0;0;0;0;0;82.99319458;14.28571415;0;0;0;0;0;0
44.49176_-123.38065_140_16_243.7_ebird;0;44.49176;-123.38065;140;16;243.7;5;ebird;700.3570557;21.10571861;12.13003826;10.89358044;14.67519951;10.71959782;1.229739666;8.033488274;334.1566162;7.44103241;440.5134277;3.811253309;0;0;23.96694183;0;0;37.19008255;35.53718948;3.305785179;0;0;0;0;22.31404877;16.48030281;9.769158363;8.06436348;11.90886688;7.622553349;1.023375273;6.267569542;206.5578613;7.390506744;433.891571;4.631203651;0;0;24.03628159;3.854875326;0;43.08390045;24.94330978;4.081632614;0;0;0;0;30.15872955
44.49277_-123.37559_160_15_279.05_ebird;3;44.49277;-123.37559;160;15;279.05;7;ebird;543.3231201;29.09651184;23.94666862;6.609519958;14.41858959;5.662496567;1.823861122;13.77935505;318.6485596;7.621439934;409.5723877;4.508248329;0;0;20.66115761;0.826446295;0;64.4628067;14.04958725;0;0;0;0;0;20.66115761;32.39978409;24.78172493;9.853035927;21.09579468;8.354763985;2.065639973;14.61733818;333.7542419;7.604454994;411.8112183;4.892603874;0;0;24.48979568;2.040816307;0;62.13151932;7.936507702;3.401360512;0;0;0;0;31.74603081
44.48905_-123.45928_164_16_330.17_ebird;0;44.48905;-123.45928;164;16;330.17;5;ebird;42.42640686;52.0243988;44.46217728;17.56167603;32.56245422;3.913067818;3.837718248;29.04176521;506.5541382;7.82482481;543.0189209;4.368731499;0;0;0;0;0;79.3388443;20.66115761;0;0;0;0;0;21.48760414;51.09383774;43.61149216;16.05041122;33.93071365;2.908764124;3.363777161;25.73968697;519.7616577;7.953732014;545.7588501;4.809022427;0;0;0;0;0.453514725;84.58049774;14.96598625;0;0;0;0.453514725;0;19.50113297
44.49043_-123.40043_134_15_185.3_ebird;0;44.49043;-123.40043;134;15;185.3;5;ebird;60;35.45233536;26.41679001;12.46711349;25.35710526;5.376239777;1.600990891;11.58868313;607.3753052;6.963123798;495.7198792;10.85978889;0;0;0;0;4.132231236;63.63636398;15.70247936;0;0;0;4.132231236;0;20.66115761;37.23529816;30.16513443;10.81986046;28.57549477;3.789792776;1.582872152;12.36101437;639.6463623;7.015617847;522.0883789;9.265346527;0;0;0;0;9.750566483;63.26530457;10.20408154;0;0;0;9.750566483;0;20.18140602
