Location_ID;Checklist_ID;Latitude.x;Longitude.x;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Count;Occur;Latitude.y;Longitude.y;DistanceToRiver;CanopyCover_165;ConiferCover_165;HardwoodCover_165;ShrubCover_165;OakCover_165;DiameterDiversityIndex_165;TreeBasalArea_165;DensityLiveTrees_165;CompoundTopographicIndex_mean165;Elevation_mean165;Slope_mean165;TemperateFreshwaterMeadowMarsh_165;CultivatedCropland_165;PastureHay_165;WoodyAgriculture_165;TemperateGrasslandShrublandMeadow_165;TemperateForest_165;DevelopedOpenSpace_165;DevelopedLowIntensity_165;DevelopedMediumIntensity_165;DevelopedHighIntensity_165;UplandPrairieSavannah_165;WetPrairie_165;Oaks_165;CanopyCover_315;ConiferCover_315;HardwoodCover_315;ShrubCover_315;OakCover_315;DiameterDiversityIndex_315;TreeBasalArea_315;DensityLiveTrees_315;CompoundTopographicIndex_mean315;Elevation_mean315;Slope_mean315;TemperateFreshwaterMeadowMarsh_315;CultivatedCropland_315;PastureHay_315;WoodyAgriculture_315;TemperateGrasslandShrublandMeadow_315;TemperateForest_315;DevelopedOpenSpace_315;DevelopedLowIntensity_315;DevelopedMediumIntensity_315;DevelopedHighIntensity_315;UplandPrairieSavannah_315;WetPrairie_315;Oaks_315
44.72917_-123.36277;44.72917_-123.36277_161_156_13;44.72917;-123.36277;06.10.2013;161;06:38:00;156;13;WDRobinson;1;1;44.72917;-123.36277;60;56.0097847;49.16946411;14.20926571;34.48273468;3.70955205;2.551447153;22.13733292;709.3981323;8.012540817;387.1866455;6.85835886;0;0;0;0;0;62.80991745;11.57024765;0;0;0;0;0;23.1404953;53.68456268;44.83470535;16.66463661;34.58656311;4.7356143;2.534640312;21.38915253;693.0379028;7.561351299;415.4739075;8.803436279;0;0;0;0;1.133786798;75.28344727;6.802721024;0;0;0;1.133786798;0;24.03628159
44.72936_-123.33739;44.72936_-123.33739_161_135_13;44.72936;-123.33739;06.10.2013;161;06:17:00;135;13;WDRobinson;0;0;44.72936;-123.33739;361.2478333;42.05640411;37.17294693;10.04331398;26.96542931;3.833491802;2.156007528;16.98880005;465.3314209;6.372261524;626.5192871;8.670758247;0;0;0;0;0;66.9421463;29.75206566;0;0;0;0;0;27.27272797;49.81246948;43.77912521;13.62847996;26.23612022;2.876542568;2.432323933;21.0846138;538.4846191;6.697101116;621.7978516;9.691317558;0;0;0;0;0;77.55101776;14.5124712;0;0;0;0;0;21.99546432
44.72952_-123.35204;44.72952_-123.35204_161_113_13;44.72952;-123.35204;06.10.2013;161;05:55:00;113;13;WDRobinson;1;1;44.72952;-123.35204;108.1665421;19.42239952;12.18314838;10.31723022;15.79069424;3.606361866;0.928942144;5.427734852;301.1725769;8.285104752;409.4580383;6.177192688;4.132231236;0;33.88429642;3.305785179;4.132231236;41.32231522;13.22314072;0;0;0;4.132231236;4.132231236;0.826446295;25.94399071;18.25178337;11.41227913;20.68982697;4.361701488;1.1617769;7.888129711;391.9128418;7.96736002;422.9150391;6.380641937;4.308390141;2.494331121;13.8321991;4.308390141;13.378685;51.47392273;9.750566483;0.453514725;0;0;13.378685;4.308390141;8.390022278
44.72965_-123.18186;44.72965_-123.18186_169_71_13;44.72965;-123.18186;6/18/2013;169;05:11:00;71;13;WDRobinson;2;1;44.72965;-123.18186;488.364624;0;0;0;0;0;0;0;0;11.60127831;200.6247864;0.110238574;0;52.89256287;36.36363602;0;0;0;10.74380207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.97164059;200.9555969;0.170578435;0;58.95691681;36.05442047;0;0;0;4.988662243;0;0;0;0;0;0
44.73015_-123.33216;44.73015_-123.33216_179_333_12;44.73015;-123.33216;6/27/2012;179;09:37:00;333;12;WDRobinson;0;0;44.73015;-123.33216;174.9285583;32.42054367;28.80371857;6.985940456;19.24350739;1.926353693;1.532697558;13.97368431;393.5682678;8.017893791;501.0216675;7.540093899;0;0;0;0;0;66.11569977;14.87603283;0;0;0;0;0;2.479338884;35.938591;32.01793289;6.981344223;16.93533134;2.140170813;1.444492936;14.03605461;454.4851685;7.438236713;518.2383423;9.520000458;0;0;0;0;0;71.42857361;7.709750652;0;0;0;0;0;9.523809433
44.73095_-123.15334;44.73095_-123.15334_169_168_13;44.73095;-123.15334;6/18/2013;169;06:48:00;168;13;WDRobinson;2;1;44.73095;-123.15334;30;19.12568283;7.355456352;12.65526295;24.88470459;10.10026836;1.084163666;6.043373585;353.0756226;8.291604996;174.1454773;2.498153925;0;23.96694183;27.27272797;9.090909004;0;39.66942215;0;0;0;0;0;0;0.826446295;13.32241249;5.148104668;8.898793221;16.33923912;5.795949459;0.720688879;4.116282463;248.3345642;8.648499489;175.0069275;1.671743155;0.226757362;42.4036293;22.67573738;3.6281178;0;28.34467125;0.680272102;0;0;0;0;0.226757362;0.90702945
44.73115_-123.61133;44.73115_-123.61133_170_224_13;44.73115;-123.61133;6/19/2013;170;07:46:00;224;13;WDRobinson;0;0;44.73115;-123.61133;120;66.01156616;60.64230728;15.6829443;52.68616104;0;5.589319229;50.06299591;459.2000427;5.62634325;1560.428955;18.65893364;0;0;0;0;0;80.99173737;12.39669418;0;0;0;0;0;0;70.59369659;65.06690216;15.53254223;49.29986572;0;5.268518448;48.64919281;534.3869629;5.82411623;1527.504272;17.37155914;0;0;0;0;0;76.41723633;8.616780281;0;0;0;0;0;0
44.7315_-123.22308;44.7315_-123.22308_152_61_13;44.7315;-123.22308;06.01.2013;152;05:08:00;61;13;WDRobinson;3;1;44.7315;-123.22308;30;14.48001766;1.730400801;13.09464169;13.05142975;15.18651485;0.93264544;6.400911808;227.2948456;8.531983376;193.3352814;2.199937344;0;1.65289259;29.75206566;0.826446295;0;33.88429642;19.83471107;14.04958725;0;0;0;0;5.785123825;16.52688026;2.206408739;14.6639719;14.13336468;16.29811478;1.010485053;7.167414665;272.0198364;8.879239082;197.9006653;1.596430182;0;12.47165489;29.70521545;1.360544205;0;35.60090637;13.60544205;7.2562356;0;0;0;0;7.709750652
44.73178_-123.58678;44.73178_-123.58678_170_302_13;44.73178;-123.58678;6/19/2013;170;09:04:00;302;13;WDRobinson;0;0;44.73178;-123.58678;189.7366638;69.82978821;66.39505005;12.09192467;33.21398544;0;4.901900768;49.98647308;602.5855103;5.395561218;1820.962646;21.50349808;0;0;0;0;0;85.95041656;11.57024765;0;0;0;0;0;0;70.27663422;64.67638397;16.41957664;39.52446365;0.028596371;4.180710793;41.42757416;713.6351929;6.031628132;1750.761597;22.64312363;0;0;0;0;0;70.97505951;11.79138279;0;0;0;0;0;0
44.73223_-123.35674;44.73223_-123.35674_161_147_13;44.73223;-123.35674;06.10.2013;161;06:29:00;147;13;WDRobinson;0;0;44.73223;-123.35674;42.42640686;41.63075256;29.59231758;17.27912331;31.17214394;10.42521286;2.343219757;15.95577908;492.4985657;8.012188911;358.2140503;7.388686657;0;0;0;0;14.04958725;75.20661163;10.74380207;0;0;0;14.04958725;0;20.66115761;34.31582642;25.17597389;14.78007221;25.07140541;5.643014431;1.957590938;13.14942741;402.2751465;7.570110321;403.4299622;9.58109951;0;4.988662243;0.453514725;0.453514725;11.56462574;73.92290497;7.02947855;1.587301612;0;0;11.56462574;0;13.378685
44.73277_-123.52071;44.73277_-123.52071_161_275_13;44.73277;-123.52071;06.10.2013;161;08:38:00;275;13;WDRobinson;2;1;44.73277;-123.52071;30;7.484830856;5.316032887;3.032957792;5.674179554;1.660421491;0.417109102;2.446161985;115.8080521;9.193327904;408.6735535;3.326546907;0;0;65.28925323;0;6.611570358;17.35537148;10.74380207;0;0;0;6.611570358;0;0.826446295;11.98034859;9.373790741;4.152934551;9.749522209;1.22007668;0.61200726;4.176147461;156.1965942;8.627464294;429.4373779;4.783466339;0;0;57.36961365;0;4.308390141;25.17006874;13.15192699;0;0;0;4.308390141;0;0.226757362
44.73312_-123.59355;44.73312_-123.59355_170_295_13;44.73312;-123.59355;6/19/2013;170;08:57:00;295;13;WDRobinson;0;0;44.73312;-123.59355;90;68.77344513;58.85662079;21.40409279;37.05619049;0;4.453471184;40.43321609;618.782959;5.997597694;1731.18811;19.24925804;0;0;0;0;0;57.85123825;8.264462471;0;0;0;0;0;0;71.00601196;64.30007172;16.22883034;36.81882858;0.029203855;4.935673714;44.632061;551.0994873;6.187774658;1728.430664;21.15822601;0;0;0;0;0;61.90476227;7.936507702;0;0;0;0;0;0
44.73419_-123.30789;44.73419_-123.30789_161_66_13;44.73419;-123.30789;06.10.2013;161;05:08:00;66;13;WDRobinson;2;1;44.73419;-123.30789;67.08203888;9.458371162;1.910791755;7.740900993;8.295171738;8.535295486;0.560790062;3.509190083;198.7662048;9.772259712;233.9381866;1.163649201;0;23.96694183;31.40495872;4.132231236;0;23.1404953;8.264462471;9.090909004;0;0;0;0;4.132231236;3.876241446;0.896446526;3.032837868;4.272654057;3.410069704;0.230083674;1.446950078;75.76208496;8.878734589;241.4940948;2.464079618;0.680272102;17.91383171;35.82766342;12.92516994;1.133786798;13.15192699;12.24489784;6.122448921;0;0;1.133786798;0.680272102;4.53514719
44.7343_-123.50757;44.7343_-123.50757_161_306_13;44.7343;-123.50757;06.10.2013;161;09:09:00;306;13;WDRobinson;0;0;44.7343;-123.50757;210;57.86900711;51.44391632;13.73883247;38.91349792;1.385545492;3.475552797;29.14610481;606.9541016;5.98983717;738.2706299;12.04143238;0;0;0;0;0;85.95041656;14.04958725;0;0;0;0;0;0;60.4889946;52.90653992;16.57526207;39.10473251;1.695970297;2.915212393;25.54222107;714.7359619;6.201762199;710.1368408;13.38858986;0;0;0;0;0;82.53968048;7.709750652;0;0;0;0;0;0
44.73435_-123.14876;44.73435_-123.14876_169_192_13;44.73435;-123.14876;6/18/2013;169;07:12:00;192;13;WDRobinson;2;1;44.73435;-123.14876;241.8677368;29.90878677;4.771233082;27.39292145;32.7812233;17.52426529;1.542136312;10.22774792;689.3311768;10.00323009;176.0982361;0.418212503;0;19.00826454;30.57851219;3.305785179;0;47.10743713;0;0;0;0;0;0;0;23.42161751;6.405306339;18.79480362;27.20524025;11.49802208;1.18044126;7.371693611;514.4667969;9.232053757;174.151535;1.090105653;0.453514725;26.30385399;23.12925148;1.8140589;0;44.2176857;0.453514725;0;0;0;0;0.453514725;3.174603224
44.73487_-123.51495;44.73487_-123.51495_161_259_13;44.73487;-123.51495;06.10.2013;161;08:22:00;259;13;WDRobinson;1;1;44.73487;-123.51495;442.9447021;42.98986435;37.64973068;10.57618523;35.98129654;1.191952109;1.616612434;11.85031509;721.2548218;6.646869659;649.7787476;13.03060818;0;0;0;0;1.65289259;84.2975235;14.04958725;0;0;0;1.65289259;0;0;43.26344681;38.19564056;10.42292309;36.59001923;1.180416584;1.710648775;13.73433399;660.1765747;6.346306801;653.2381592;12.82763386;0;0;5.215419292;0;6.575963497;71.88208771;7.02947855;0;0;0;6.575963497;0;0.680272102
44.7354_-123.50868;44.7354_-123.50868_161_249_13;44.7354;-123.50868;06.10.2013;161;08:12:00;249;13;WDRobinson;0;0;44.7354;-123.50868;127.2792206;51.76554871;45.47571945;12.09376335;41.58201599;0.771019042;2.408799171;19.51685524;705.4431152;6.376776695;716.6364746;13.18952084;0;0;0;0;0;90.0826416;9.917355537;0;0;0;0;0;0;56.02943039;49.91495132;12.41086483;40.09828949;1.379417896;2.565337181;21.97546196;734.6149292;6.121979713;706.4662476;13.68027878;0;0;0;0;0;78.68480682;8.843537331;0;0;0;0;0;0
44.73555_-123.59715;44.73555_-123.59715_170_288_13;44.73555;-123.59715;6/19/2013;170;08:50:00;288;13;WDRobinson;0;0;44.73555;-123.59715;60;60.94943237;57.36018372;9.158857346;47.90924835;0;5.833785057;49.46682739;268.8034363;6.034785748;1795.086182;17.72361374;0;0;0;0;0;85.95041656;14.04958725;0;0;0;0;0;0;67.42182159;63.69730377;10.17408085;45.94752121;0;6.173160553;54.26829529;312.11026;6.110224724;1819.031982;18.47159958;0;0;0;0;0;90.92970276;8.843537331;0;0;0;0;0;0
44.73561_-123.57763;44.73561_-123.57763_170_315_13;44.73561;-123.57763;6/19/2013;170;09:17:00;315;13;WDRobinson;0;0;44.73561;-123.57763;152.9705811;72.7848053;72.27022552;2.129862785;29.16146469;0;3.879833221;45.43021774;1306.907227;6.166886806;2214.665283;14.41952896;0;0;0;0;0;27.27272797;21.48760414;0;0;0;0;0;0;78.20091248;76.55564117;4.763501644;34.6660614;0;4.188299656;48.13634109;1099.272461;5.99118042;2194.323975;17.21140099;0;0;0;0;0;67.34693909;9.523809433;0;0;0;0;0;0
44.73584_-123.15006;44.73584_-123.15006_169_200_13;44.73584;-123.15006;6/18/2013;169;07:20:00;200;13;WDRobinson;1;1;44.73584;-123.15006;42.42640686;46.37725067;10.15008736;39.04652786;48.52313614;30.3795414;2.351643801;15.15426159;1065.638062;8.579788208;171.3755035;1.7977314;0;17.35537148;1.65289259;1.65289259;0;79.3388443;0;0;0;0;0;0;0;31.01639748;8.024831772;25.10785294;34.85897064;16.50749779;1.566542864;9.579081535;668.1238403;9.30412674;171.7669373;1.398133516;0;26.75737;7.936507702;2.494331121;0;61.45124817;1.360544205;0;0;0;0;0;0.90702945
44.73658_-123.61198;44.73658_-123.61198_170_258_13;44.73658;-123.61198;6/19/2013;170;08:20:00;258;13;WDRobinson;1;1;44.73658;-123.61198;134.1640778;64.2631073;58.0708046;17.18029213;38.99011993;0.01984876;4.579794884;45.41433716;560.5026245;5.660251617;1797.680786;16.51839828;0;0;0;0;0;80.16529083;19.83471107;0;0;0;0;0;0;68.82029724;61.92356873;18.10743904;43.95578003;0.005446032;4.528699398;45.05803299;626.6016235;5.738746643;1736.081787;18.68798256;0;0;0;0;0;82.76644135;13.15192699;0;0;0;0;0;0
44.73663_-123.14806;44.73663_-123.14806_169_207_13;44.73663;-123.14806;6/18/2013;169;07:27:00;207;13;WDRobinson;2;1;44.73663;-123.14806;134.1640778;32.10168839;4.826581001;27.59087753;33.63763046;29.861269;1.796241283;11.56215763;664.8007202;9.204936028;170.4247284;1.104574561;0;35.53718948;0;1.65289259;0;62.80991745;0;0;0;0;0;0;0;30.14023399;7.772977352;24.97055244;32.75926971;14.26952076;1.399481416;8.696918488;721.0786743;9.454462051;171.2145691;1.132048845;0;40.36281204;5.442176819;2.040816307;0;52.15419388;0;0;0;0;0;0;0.226757362
44.73686_-123.52396;44.73686_-123.52396_161_267_13;44.73686;-123.52396;06.10.2013;161;08:30:00;267;13;WDRobinson;1;1;44.73686;-123.52396;0;45.69149399;38.82281494;13.67022896;29.59698105;0.914890885;2.494093418;20.51560783;565.2072144;6.777850628;513.4239502;14.47666836;0;0;20.66115761;0;0;66.11569977;10.74380207;0;0;0;0;0;0;48.01284027;42.27309036;11.96977806;22.79867554;1.184707642;2.108201981;19.46597481;627.6218262;6.887057781;543.5397949;13.26727486;0;0;16.09977341;0;0;57.36961365;10.43083858;0;0;0;0;0;0
44.73687_-123.16238;44.73687_-123.16238_153_67_13;44.73687;-123.16238;06.02.2013;153;05:13:00;67;13;WDRobinson;1;1;44.73687;-123.16238;180;0.040065289;0.040065289;0;0.239669427;0;0.003276859;0.008823968;0.122899175;9.380439758;179.1911621;1.131295204;0;52.06611633;23.96694183;1.65289259;0;1.65289259;20.66115761;0;0;0;0;0;0;3.518984079;0.605543971;3.028731346;4.497908592;2.395488501;0.189265534;1.097635627;73.60585785;9.207382202;178.444809;1.953374505;0.226757362;49.43310547;25.85033989;2.947845697;0;9.07029438;9.523809433;2.040816307;0;0;0;0.226757362;5.215419292
44.73743_-123.60018;44.73743_-123.60018_170_281_13;44.73743;-123.60018;6/19/2013;170;08:43:00;281;13;WDRobinson;0;0;44.73743;-123.60018;42.42640686;65.27757263;64.1621933;3.72572732;52.54983521;0.208446279;6.381084442;58.73828125;288.2470703;6.470190048;1765.556885;18.96757507;0;0;0;0;0;88.42974854;11.57024765;0;0;0;0;0;0;71.89433289;69.31000519;7.574371338;47.75815964;0.25720498;5.906750202;56.24847794;457.6416016;5.886935711;1799.153442;19.79853439;0;0;0;0;0;78.68480682;6.575963497;0;0;0;0;0;0
44.7375_-123.34982;44.7375_-123.34982_161_106_13;44.7375;-123.34982;06.10.2013;161;05:48:00;106;13;WDRobinson;1;1;44.7375;-123.34982;283.0194397;22.40830994;17.31379509;8.779662132;21.5167141;2.33536768;0.994945467;6.746195793;373.4822388;6.686484337;365.6776733;8.475165367;0;10.74380207;25.6198349;0;1.65289259;46.2809906;14.87603283;0.826446295;0;0;1.65289259;0;28.92561913;25.17833138;19.78112793;8.998980522;19.58593369;3.100263596;1.162981153;8.770008087;373.7734375;7.487189293;369.052124;7.267044067;0;12.01814079;21.31519318;0;3.174603224;53.74149704;8.843537331;0.90702945;0;0;3.174603224;0;32.65306091
44.73753_-123.14597;44.73753_-123.14597_169_214_13;44.73753;-123.14597;6/18/2013;169;07:34:00;214;13;WDRobinson;1;1;44.73753;-123.14597;300;9.481759071;0.472403288;9.164353371;9.914967537;8.639422417;0.529155374;3.306812286;213.5487823;10.89174747;170.3821259;0.222467035;0;75.20661163;0;3.305785179;0;21.48760414;0;0;0;0;0;0;0;26.32691002;5.676743031;23.62376785;29.90064812;10.0882473;1.121481895;6.848330021;670.611084;9.96946907;171.0353088;0.576346755;0;52.60770798;0.453514725;4.53514719;0;42.4036293;0;0;0;0;0;0;0.226757362
44.73776_-123.18166;44.73776_-123.18166_169_78_13;44.73776;-123.18166;6/18/2013;169;05:18:00;78;13;WDRobinson;2;1;44.73776;-123.18166;513.5172729;0;0;0;0;0;0;0;0;11.11162567;204.7357483;0.084880449;0;41.32231522;49.58677673;0;0;0;9.090909004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.10982323;204.4057617;0.097382106;0;36.96145248;53.28798294;0.226757362;0;0;4.308390141;1.360544205;1.587301612;2.267573595;0;0;0
44.73905_-123.314;44.73905_-123.314_161_73_13;44.73905;-123.314;06.10.2013;161;05:15:00;73;13;WDRobinson;0;0;44.73905;-123.314;0;0;0;0;0;0;0;0;0;8.361997604;276.8912354;3.043284893;0;0;76.8595047;4.132231236;0;0;19.00826454;0;0;0;0;0;0;2.25940609;1.373694777;1.103039026;1.915732861;0.737336755;0.147250116;0.946872532;26.04591942;7.733584404;284.8522339;4.246661186;0;2.040816307;76.64398956;1.8140589;0;5.895691395;13.60544205;0;0;0;0;0;3.854875326
44.73927_-123.14043;44.73927_-123.14043_169_225_13;44.73927;-123.14043;6/18/2013;169;07:45:00;225;13;WDRobinson;2;1;44.73927;-123.14043;283.0194397;40.47351074;6.589193344;38.39195251;55.16714478;1.923249602;1.822470307;9.792566299;858.0617676;9.609230042;172.4265137;0.81959331;0;22.31404877;0;5.785123825;0;71.9008255;0;0;0;0;0;0;4.132231236;43.4344368;10.25146675;39.63738251;53.75021744;1.578661442;1.67713654;9.363315582;1114.109741;9.541129112;173.1262512;0.749706507;0;26.07709694;0;3.6281178;0;68.93424225;0;0;0;0;0;0;1.587301612
44.7398_-123.5042;44.7398_-123.5042_161_241_13;44.7398;-123.5042;06.10.2013;161;08:04:00;241;13;WDRobinson;1;1;44.7398;-123.5042;42.42640686;59.9338913;51.89863205;13.41963387;27.3938942;1.031898379;2.348356962;23.66844368;840.4581909;5.998053551;494.2694397;13.43135357;0;0;0;0;0;46.2809906;3.305785179;16.52892494;0;0;0;0;0;57.05953598;49.25363541;14.32011414;28.76371002;2.626227617;2.591662884;23.28831482;704.7409058;7.024474621;488.3503418;11.57054901;0;0;0;0;0;50.79365158;10.20408154;4.988662243;0;0;0;0;0
44.7401_-123.49134;44.7401_-123.49134_161_223_13;44.7401;-123.49134;06.10.2013;161;07:46:00;223;13;WDRobinson;0;0;44.7401;-123.49134;30;59.00091553;42.74354935;24.78824234;36.71665573;9.794707298;2.656219006;21.0633831;809.1549683;8.096427917;392.6681213;9.662517548;0;0;0;0;0;90.0826416;8.264462471;1.65289259;0;0;0;0;0;62.54748917;52.74124527;16.92180061;37.22975159;5.282534599;3.261790037;26.21667862;749.2583008;7.247190475;443.5310059;11.90540504;0;0;0;0;0.453514725;92.06349182;3.401360512;3.854875326;0;0;0.453514725;0;0
44.74017_-123.60435;44.74017_-123.60435_170_274_13;44.74017;-123.60435;6/19/2013;170;08:36:00;274;13;WDRobinson;1;1;44.74017;-123.60435;0;64.73279572;62.25627136;8.384867668;41.38490677;0;5.923457623;54.3280983;340.970459;6.545212746;1663.229614;20.69849396;0;0;0;0;0;84.2975235;14.04958725;0;0;0;0;0;0;66.56502533;62.80504608;10.15102577;42.98764801;0.029203855;5.216620445;49.08185577;447.3687134;6.232495785;1701.516968;20.97083473;0;0;0;0;0;78.91156769;11.11111069;0;0;0;0;0;0
44.74044_-123.13851;44.74044_-123.13851_169_232_13;44.74044;-123.13851;6/18/2013;169;07:52:00;232;13;WDRobinson;2;1;44.74044;-123.13851;361.2478333;66.96009827;14.60717964;63.59350204;84.69683075;0;2.251013994;12.14164162;1963.146118;9.654099464;176.1172028;0.362375051;0;0;0;0;0;100;0;0;0;0;0;0;0;63.31581879;15.0014286;58.8205452;76.58475494;1.129280448;2.139785051;11.94813156;1824.976318;9.386386871;174.6679993;0.736449599;0;4.988662243;0;1.360544205;0;92.51700592;0;0;0;0;0;0;1.133786798
44.74117_-123.2978;44.74117_-123.2978_157_49_13;44.74117;-123.2978;06.06.2013;157;04:53:00;49;13;WDRobinson;2;1;44.74117;-123.2978;84.85281372;0;0;0;0;0;0;0;0;9.840803146;220.5550842;0.483326644;0;10.74380207;54.54545593;16.52892494;0;0;9.090909004;9.090909004;0;0;0;0;0;0;0;0;0;0;0;0;0;9.962650299;221.1994781;0.471810639;0;28.1179142;38.32199478;22.67573738;0;0;4.988662243;5.895691395;0;0;0;0;0
44.74122_-123.48211;44.74122_-123.48211_161_212_13;44.74122;-123.48211;06.10.2013;161;07:35:00;212;13;WDRobinson;1;1;44.74122;-123.48211;90;28.35246468;20.23732758;12.94702435;17.23953247;5.218369484;1.529752851;10.8117218;414.9942322;9.162735939;347.7393188;4.956128597;0;0;0;0;25.6198349;57.02479172;17.35537148;0;0;0;25.6198349;0;0;45.91920853;35.06546402;19.13168335;26.2992115;5.631783962;2.222202539;17.39816666;608.5271606;8.084759712;389.978363;9.278266907;0;0;0;0;15.4195013;74.6031723;9.977324486;0;0;0;15.4195013;0;0
44.74141_-123.13612;44.74141_-123.13612_169_239_13;44.74141;-123.13612;6/18/2013;169;07:59:00;239;13;WDRobinson;3;1;44.74141;-123.13612;284.6049805;72.08185577;18.70224953;65.919487;82.12006378;1.885213971;2.376394272;13.60908794;2082.787842;9.328648567;175.4677277;0.59632504;0;0;0;0;0;100;0;0;0;0;0;0;0;56.32874298;15.89741707;49.99372864;66.19061279;1.297319889;1.940845132;11.12022781;1611.287109;9.395277977;171.9594269;0.83197993;0;0;0;0;0;86.39455414;0;0;0;0;0;0;0
44.74141_-123.47221;44.74141_-123.47221_161_205_13;44.74141;-123.47221;06.10.2013;161;07:28:00;205;13;WDRobinson;1;1;44.74141;-123.47221;60;48.85704803;38.48197174;17.30003929;34.92069626;5.408936977;2.512245417;18.40244675;645.0608521;8.754685402;338.8841248;4.848037243;0;0;0;0;0;85.12397003;12.39669418;0;0;0;0;0;0;60.29537201;47.25811386;21.7240715;36.62828827;7.183628559;2.938856363;22.69536972;767.9642334;7.556947708;368.972168;9.151735306;0;0;0;0;0;83.44670868;5.442176819;0;0;0;0;0;0.226757362
44.74186_-123.34521;44.74186_-123.34521_161_99_13;44.74186;-123.34521;06.10.2013;161;05:41:00;99;13;WDRobinson;1;1;44.74186;-123.34521;247.3863373;19.69163895;16.32044601;5.177620411;12.43567944;2.303505659;0.884102464;6.939911366;276.1773376;7.591748714;327.0400085;6.241654873;0;0;35.53718948;0;0.826446295;43.801651;9.090909004;10.74380207;0;0;0.826446295;0;43.801651;27.45129013;22.64808273;8.62090683;15.90667439;2.48608613;1.263328552;10.58650208;361.3034668;7.647461414;341.4328918;7.133220673;0;0;34.01360703;0.453514725;1.8140589;51.70067978;9.07029438;2.947845697;0;0;1.8140589;0;41.04308319
44.74201_-123.29153;44.74201_-123.29153_157_41_13;44.74201;-123.29153;06.06.2013;157;04:45:00;41;13;WDRobinson;1;1;44.74201;-123.29153;150;0;0;0;0;0;0;0;0;9.430357933;226.9983063;1.438296914;0;16.52892494;51.2396698;13.22314072;0;0;0;19.00826454;0;0;0;0;0;0;0;0;0;0;0;0;0;9.234613419;232.2124634;1.97855258;0;34.46712112;43.3106575;12.24489784;0;0;1.133786798;8.843537331;0;0;0;0;0
44.7421_-123.60699;44.7421_-123.60699_170_268_13;44.7421;-123.60699;6/19/2013;170;08:30:00;268;13;WDRobinson;1;1;44.7421;-123.60699;0;66.7565918;60.59593582;14.30689526;35.63854218;0;4.089502335;39.2806015;617.1575928;6.473626137;1720.946533;19.00497437;0;0;0;0;0;66.9421463;13.22314072;0;0;0;0;0;0;71.01222992;66.55969238;12.96799278;26.64185905;0.005446032;4.364348888;44.59204865;584.8421631;6.424332142;1763.14502;17.91541481;0;0;0;0;0;57.36961365;9.750566483;0;0;0;0;0;0
44.74237_-123.13418;44.74237_-123.13418_169_247_13;44.74237;-123.13418;6/18/2013;169;08:07:00;247;13;WDRobinson;2;1;44.74237;-123.13418;123.6931686;44.63450241;16.31830406;36.04857254;48.24608612;2.390266895;1.667008281;9.928587914;1214.473145;9.493033409;168.0077209;1.020819068;0;0;0;0;0;76.8595047;0;0;0;0;0;0;0;42.38912201;15.61133099;33.82326508;47.0643959;1.775631547;1.570543289;9.228660583;1124.152466;9.427945137;169.2671051;1.067412734;0;10.20408154;0;0;0;70.97505951;0;0;0;0;0;0;0.226757362
44.74254_-123.50317;44.74254_-123.50317_161_231_13;44.74254;-123.50317;06.10.2013;161;07:54:00;231;13;WDRobinson;0;0;44.74254;-123.50317;0;44.59894943;39.76034546;9.613402367;16.89229584;1.471817374;1.921776891;17.79540062;507.9562988;8.617095947;412.7181702;4.771391392;0;0;0;0;0;42.97520828;29.75206566;0.826446295;0;0;0;0;0;57.81990814;52.28426743;10.43768978;23.40914536;2.393827677;2.198825121;21.01635933;738.4222412;7.754454613;444.6074524;8.165753365;0;0;0;0;0;31.74603081;17.23356056;3.401360512;0;0;0;0;0
44.74287_-123.26812;44.74287_-123.26812_167_49_13;44.74287;-123.26812;6/16/2013;167;04:50:00;49;13;WDRobinson;0;0;44.74287;-123.26812;466.6904907;0;0;0;0;0;0;0;0;8.284218788;279.1294556;1.895243883;0;0;66.11569977;0;0;0;0;33.88429642;0;0;0;0;0;0;0;0;0;0;0;0;0;8.340525627;270.8388977;2.094340801;0;1.360544205;82.53968048;0;0;0;0.226757362;15.8730154;0;0;0;0;0
44.7429_-123.46254;44.7429_-123.46254_161_195_13;44.7429;-123.46254;06.10.2013;161;07:18:00;195;13;WDRobinson;2;1;44.7429;-123.46254;0;46.8411026;38.20820999;13.20016479;25.90179253;6.658209801;2.681254625;21.12730026;487.9602661;8.574337006;320.4870911;2.787380695;0;0;0;0;3.305785179;81.8181839;4.132231236;10.74380207;0;0;3.305785179;0;27.27272797;43.60226059;36.97101212;11.34913635;25.14161301;4.890154839;2.440052032;19.90144157;430.6984253;8.395567894;331.5030823;3.972039461;0.90702945;2.267573595;0;0;11.79138279;76.41723633;4.081632614;4.53514719;0;0;11.79138279;0.90702945;24.48979568
44.74308_-123.18746;44.74308_-123.18746_171_37_13;44.74308;-123.18746;6/20/2013;171;04:37:00;37;13;WDRobinson;1;1;44.74308;-123.18746;547.4486084;0;0;0;0;0;0;0;0;11.63638973;205.0357819;0.066445149;0;11.57024765;81.8181839;0;0;0;0;6.611570358;0;0;0;0;0;0;0;0;0;0;0;0;0;11.78412819;204.9938202;0.061365791;0;25.62358284;70.29478455;0;0;0;0;4.081632614;0;0;0;0;0
