Species;Distance;Detection;Int_1;Int_2;Int_3;Int_4;Int_5;RemovalInterval;Latitude;Longitude;Date;JulianDate;Time;MinutesSinceDawn;Year;Observer;Location_ID;Checklist_ID
amro;210;s;1;1;1;1;1;1;44.7948;-123.31294;30.05.2013;150;06:54:00;165;13;WDRobinson;44.7948_-123.31294;44.7948_-123.31294_150_165_13
amro;65;s;1;1;1;1;1;1;44.7948;-123.31294;30.05.2013;150;06:54:00;165;13;WDRobinson;44.7948_-123.31294;44.7948_-123.31294_150_165_13
amro;350;s;1;1;1;1;1;1;44.79103;-123.32961;30.05.2013;150;07:03:00;174;13;WDRobinson;44.79103_-123.32961;44.79103_-123.32961_150_174_13
amro;150;s;1;1;1;1;1;1;44.80405;-123.32719;30.05.2013;150;07:26:00;197;13;WDRobinson;44.80405_-123.32719;44.80405_-123.32719_150_197_13
amro;200;s;1;1;1;1;1;1;44.81115;-123.32874;30.05.2013;150;07:34:00;205;13;WDRobinson;44.81115_-123.32874;44.81115_-123.32874_150_205_13
amro;250;s;1;1;1;1;1;1;44.81115;-123.32874;30.05.2013;150;07:34:00;205;13;WDRobinson;44.81115_-123.32874;44.81115_-123.32874_150_205_13
amro;25;s;1;1;1;1;1;1;44.81549;-123.33552;30.05.2013;150;07:42:00;213;13;WDRobinson;44.81549_-123.33552;44.81549_-123.33552_150_213_13
amro;150;s;1;1;1;1;1;1;44.82276;-123.34069;30.05.2013;150;07:49:00;220;13;WDRobinson;44.82276_-123.34069;44.82276_-123.34069_150_220_13
amro;400;s;1;1;1;1;1;1;44.82857;-123.34405;30.05.2013;150;07:56:00;227;13;WDRobinson;44.82857_-123.34405;44.82857_-123.34405_150_227_13
amro;25;c;0;1;1;1;1;2;44.82857;-123.34405;30.05.2013;150;07:56:00;227;13;WDRobinson;44.82857_-123.34405;44.82857_-123.34405_150_227_13
amro;30;s;1;1;1;1;1;1;44.7315;-123.22308;01.06.2013;152;05:08:00;61;13;WDRobinson;44.7315_-123.22308;44.7315_-123.22308_152_61_13
amro;60;s;1;1;1;1;1;1;44.7315;-123.22308;01.06.2013;152;05:08:00;61;13;WDRobinson;44.7315_-123.22308;44.7315_-123.22308_152_61_13
amro;35;s;0;1;1;1;1;2;44.7315;-123.22308;01.06.2013;152;05:08:00;61;13;WDRobinson;44.7315_-123.22308;44.7315_-123.22308_152_61_13
amro;40;s;1;1;1;1;1;1;44.75015;-123.22356;01.06.2013;152;05:17:00;70;13;WDRobinson;44.75015_-123.22356;44.75015_-123.22356_152_70_13
amro;120;s;1;1;1;1;1;1;44.75015;-123.22356;01.06.2013;152;05:17:00;70;13;WDRobinson;44.75015_-123.22356;44.75015_-123.22356_152_70_13
amro;90;sc;0;0;0;0;1;5;44.75801;-123.22531;01.06.2013;152;05:25:00;78;13;WDRobinson;44.75801_-123.22531;44.75801_-123.22531_152_78_13
amro;350;s;0;0;0;1;1;4;44.77108;-123.2353;01.06.2013;152;05:39:00;92;13;WDRobinson;44.77108_-123.2353;44.77108_-123.2353_152_92_13
amro;750;s;0;1;1;1;1;2;44.77119;-123.24279;01.06.2013;152;05:46:00;99;13;WDRobinson;44.77119_-123.24279;44.77119_-123.24279_152_99_13
amro;175;cs;0;0;1;1;1;3;44.77141;-123.25529;01.06.2013;152;05:54:00;107;13;WDRobinson;44.77141_-123.25529;44.77141_-123.25529_152_107_13
amro;250;s;1;1;1;1;1;1;44.77451;-123.27032;01.06.2013;152;06:08:00;121;13;WDRobinson;44.77451_-123.27032;44.77451_-123.27032_152_121_13
amro;700;s;1;1;1;1;1;1;44.77659;-123.27934;01.06.2013;152;06:15:00;128;13;WDRobinson;44.77659_-123.27934;44.77659_-123.27934_152_128_13
amro;200;s;1;1;1;1;1;1;44.7802;-123.28923;01.06.2013;152;06:23:00;136;13;WDRobinson;44.7802_-123.28923;44.7802_-123.28923_152_136_13
amro;160;s;1;1;1;1;1;1;44.77724;-123.30666;01.06.2013;152;06:38:00;151;13;WDRobinson;44.77724_-123.30666;44.77724_-123.30666_152_151_13
amro;70;c;1;1;1;1;1;1;44.77724;-123.30666;01.06.2013;152;06:38:00;151;13;WDRobinson;44.77724_-123.30666;44.77724_-123.30666_152_151_13
amro;200;s;0;0;1;1;1;3;44.77724;-123.30666;01.06.2013;152;06:38:00;151;13;WDRobinson;44.77724_-123.30666;44.77724_-123.30666_152_151_13
amro;130;s;1;1;1;1;1;1;44.77314;-123.31602;01.06.2013;152;06:47:00;160;13;WDRobinson;44.77314_-123.31602;44.77314_-123.31602_152_160_13
amro;40;s;0;0;1;1;1;3;44.77314;-123.31602;01.06.2013;152;06:47:00;160;13;WDRobinson;44.77314_-123.31602;44.77314_-123.31602_152_160_13
amro;25;cs;1;1;1;1;0;1;44.77316;-123.32539;01.06.2013;152;06:56:00;169;13;WDRobinson;44.77316_-123.32539;44.77316_-123.32539_152_169_13
amro;390;s;1;1;1;1;1;1;44.77157;-123.33462;01.06.2013;152;07:04:00;177;13;WDRobinson;44.77157_-123.33462;44.77157_-123.33462_152_177_13
amro;310;s;1;1;1;1;1;1;44.76163;-123.33989;01.06.2013;152;07:18:00;191;13;WDRobinson;44.76163_-123.33989;44.76163_-123.33989_152_191_13
amro;250;s;1;1;1;1;1;1;44.75852;-123.34837;01.06.2013;152;07:26:00;199;13;WDRobinson;44.75852_-123.34837;44.75852_-123.34837_152_199_13
amro;175;s;1;1;1;1;1;1;44.75852;-123.34837;01.06.2013;152;07:26:00;199;13;WDRobinson;44.75852_-123.34837;44.75852_-123.34837_152_199_13
amro;400;s;1;1;1;1;1;1;44.75852;-123.34837;01.06.2013;152;07:26:00;199;13;WDRobinson;44.75852_-123.34837;44.75852_-123.34837_152_199_13
amro;32;c;1;1;1;1;1;1;44.75822;-123.37996;01.06.2013;152;07:57:00;230;13;WDRobinson;44.75822_-123.37996;44.75822_-123.37996_152_230_13
amro;125;scv;0;1;1;1;1;2;44.75464;-123.30977;01.06.2013;152;08:19:00;252;13;WDRobinson;44.75464_-123.30977;44.75464_-123.30977_152_252_13
amro;125;scv;0;1;1;1;1;2;44.75464;-123.30977;01.06.2013;152;08:19:00;252;13;WDRobinson;44.75464_-123.30977;44.75464_-123.30977_152_252_13
amro;31;sv;1;1;1;1;1;1;44.75257;-123.29948;01.06.2013;152;08:27:00;260;13;WDRobinson;44.75257_-123.29948;44.75257_-123.29948_152_260_13
amro;160;s;1;1;1;1;1;1;44.76015;-123.29638;01.06.2013;152;08:35:00;268;13;WDRobinson;44.76015_-123.29638;44.76015_-123.29638_152_268_13
amro;70;s;1;1;1;1;1;1;44.77394;-123.29417;01.06.2013;152;08:49:00;282;13;WDRobinson;44.77394_-123.29417;44.77394_-123.29417_152_282_13
amro;56;v;0;1;1;0;0;2;44.77394;-123.29417;01.06.2013;152;08:49:00;282;13;WDRobinson;44.77394_-123.29417;44.77394_-123.29417_152_282_13
amro;100;s;1;1;1;1;1;1;44.77805;-123.29391;01.06.2013;152;08:56:00;289;13;WDRobinson;44.77805_-123.29391;44.77805_-123.29391_152_289_13
amro;45;vc;0;1;1;0;0;2;44.77805;-123.29391;01.06.2013;152;08:56:00;289;13;WDRobinson;44.77805_-123.29391;44.77805_-123.29391_152_289_13
amro;45;vc;0;1;1;0;0;2;44.77805;-123.29391;01.06.2013;152;08:56:00;289;13;WDRobinson;44.77805_-123.29391;44.77805_-123.29391_152_289_13
amro;22;v;0;0;0;0;1;5;44.77805;-123.29391;01.06.2013;152;08:56:00;289;13;WDRobinson;44.77805_-123.29391;44.77805_-123.29391_152_289_13
amro;59;scv;1;1;1;1;1;1;44.77672;-123.34386;01.06.2013;152;09:08:00;301;13;WDRobinson;44.77672_-123.34386;44.77672_-123.34386_152_301_13
amro;15;c;1;0;0;0;1;1;44.7827;-123.38731;01.06.2013;152;09:49:00;342;13;WDRobinson;44.7827_-123.38731;44.7827_-123.38731_152_342_13
amro;90;c;1;0;1;1;1;1;44.76945;-123.37899;01.06.2013;152;10:10:00;363;13;WDRobinson;44.76945_-123.37899;44.76945_-123.37899_152_363_13
amro;30;s;1;0;1;1;1;1;44.76454;-123.38906;01.06.2013;152;10:17:00;370;13;WDRobinson;44.76454_-123.38906;44.76454_-123.38906_152_370_13
amro;31;v;1;0;0;0;0;1;44.76454;-123.38906;01.06.2013;152;10:17:00;370;13;WDRobinson;44.76454_-123.38906;44.76454_-123.38906_152_370_13
amro;250;c;0;0;0;1;1;4;44.76217;-123.40766;01.06.2013;152;10:31:00;383;13;WDRobinson;44.76217_-123.40766;44.76217_-123.40766_152_383_13
amro;24;c;1;1;1;1;1;1;44.78586;-123.40741;01.06.2013;152;10:43:00;396;13;WDRobinson;44.78586_-123.40741;44.78586_-123.40741_152_396_13
amro;115;svc;1;1;1;1;1;1;44.78693;-123.41711;01.06.2013;152;10:50:00;403;13;WDRobinson;44.78693_-123.41711;44.78693_-123.41711_152_403_13
amro;20;cv;1;1;1;1;1;1;44.78953;-123.42657;01.06.2013;152;10:58:00;411;13;WDRobinson;44.78953_-123.42657;44.78953_-123.42657_152_411_13
amro;20;cv;1;1;1;1;1;1;44.78953;-123.42657;01.06.2013;152;10:58:00;411;13;WDRobinson;44.78953_-123.42657;44.78953_-123.42657_152_411_13
amro;8;v;1;1;0;0;0;1;44.79087;-123.43739;01.06.2013;152;11:06:00;418;13;WDRobinson;44.79087_-123.43739;44.79087_-123.43739_152_418_13
amro;16;s;1;1;1;1;1;1;44.72861;-123.16235;02.06.2013;153;05:05:00;59;13;WDRobinson;44.72861_-123.16235;44.72861_-123.16235_153_59_13
amro;60;s;1;1;1;1;1;1;44.72861;-123.16235;02.06.2013;153;05:05:00;59;13;WDRobinson;44.72861_-123.16235;44.72861_-123.16235_153_59_13
amro;50;s;1;1;1;1;1;1;44.72861;-123.16235;02.06.2013;153;05:05:00;59;13;WDRobinson;44.72861_-123.16235;44.72861_-123.16235_153_59_13
amro;225;s;1;1;1;1;1;1;44.73687;-123.16238;02.06.2013;153;05:13:00;67;13;WDRobinson;44.73687_-123.16238;44.73687_-123.16238_153_67_13
amro;350;s;1;1;1;1;1;1;44.75299;-123.16142;02.06.2013;153;05:27:00;81;13;WDRobinson;44.75299_-123.16142;44.75299_-123.16142_153_81_13
amro;150;s;1;1;1;1;1;1;44.75853;-123.16144;02.06.2013;153;05:34:00;88;13;WDRobinson;44.75853_-123.16144;44.75853_-123.16144_153_88_13
amro;175;s;1;1;1;1;1;1;44.76565;-123.16142;02.06.2013;153;05:41:00;95;13;WDRobinson;44.76565_-123.16142;44.76565_-123.16142_153_95_13
amro;400;c;0;0;0;0;1;5;44.77605;-123.15522;02.06.2013;153;06:02:00;116;13;WDRobinson;44.77605_-123.15522;44.77605_-123.15522_153_116_13
amro;200;s;0;0;0;0;1;5;44.78829;-123.15188;02.06.2013;153;06:16:00;130;13;WDRobinson;44.78829_-123.15188;44.78829_-123.15188_153_130_13
amro;280;s;1;1;1;1;1;1;44.79232;-123.15839;02.06.2013;153;06:24:00;138;13;WDRobinson;44.79232_-123.15839;44.79232_-123.15839_153_138_13
amro;250;s;1;1;1;1;1;1;44.80717;-123.15968;02.06.2013;153;06:37:00;152;13;WDRobinson;44.80717_-123.15968;44.80717_-123.15968_153_152_13
amro;150;cs;0;1;1;1;1;2;44.82069;-123.15728;02.06.2013;153;06:51:00;166;13;WDRobinson;44.82069_-123.15728;44.82069_-123.15728_153_166_13
amro;140;s;1;1;1;1;1;1;44.82154;-123.16557;02.06.2013;153;06:58:00;173;13;WDRobinson;44.82154_-123.16557;44.82154_-123.16557_153_173_13
amro;100;c;1;1;1;0;0;1;44.82474;-123.17242;02.06.2013;153;07:05:00;180;13;WDRobinson;44.82474_-123.17242;44.82474_-123.17242_153_180_13
amro;50;s;1;1;1;1;1;1;44.83055;-123.18121;02.06.2013;153;07:12:00;187;13;WDRobinson;44.83055_-123.18121;44.83055_-123.18121_153_187_13
amro;40;s;1;1;1;1;1;1;44.83055;-123.18121;02.06.2013;153;07:12:00;187;13;WDRobinson;44.83055_-123.18121;44.83055_-123.18121_153_187_13
amro;75;s;0;1;1;0;0;2;44.82991;-123.21155;02.06.2013;153;07:40:00;214;13;WDRobinson;44.82991_-123.21155;44.82991_-123.21155_153_214_13
amro;200;s;0;1;1;1;1;2;44.82772;-123.20506;02.06.2013;153;07:47:00;221;13;WDRobinson;44.82772_-123.20506;44.82772_-123.20506_153_221_13
amro;140;s;1;1;1;1;1;1;44.8136;-123.20461;02.06.2013;153;08:03:00;237;13;WDRobinson;44.8136_-123.20461;44.8136_-123.20461_153_237_13
amro;75;s;1;1;1;1;1;1;44.80779;-123.20462;02.06.2013;153;08:11:00;245;13;WDRobinson;44.80779_-123.20462;44.80779_-123.20462_153_245_13
amro;175;s;0;0;1;1;1;3;44.80779;-123.20462;02.06.2013;153;08:11:00;245;13;WDRobinson;44.80779_-123.20462;44.80779_-123.20462_153_245_13
amro;15;s;1;1;1;1;1;1;44.80138;-123.20464;02.06.2013;153;08:17:00;251;13;WDRobinson;44.80138_-123.20464;44.80138_-123.20464_153_251_13
amro;300;s;0;0;0;1;1;4;44.80138;-123.20464;02.06.2013;153;08:17:00;251;13;WDRobinson;44.80138_-123.20464;44.80138_-123.20464_153_251_13
amro;220;s;0;0;1;1;1;3;44.79967;-123.19574;02.06.2013;153;08:25:00;259;13;WDRobinson;44.79967_-123.19574;44.79967_-123.19574_153_259_13
amro;337;s;1;1;1;1;1;1;44.81819;-123.18845;02.06.2013;153;08:39:00;273;13;WDRobinson;44.81819_-123.18845;44.81819_-123.18845_153_273_13
amro;60;c;0;1;1;1;1;2;44.81819;-123.18845;02.06.2013;153;08:39:00;273;13;WDRobinson;44.81819_-123.18845;44.81819_-123.18845_153_273_13
amro;77;v;0;1;1;1;1;2;44.80981;-123.18833;02.06.2013;153;08:46:00;280;13;WDRobinson;44.80981_-123.18833;44.80981_-123.18833_153_280_13
amro;50;sc;1;1;1;1;1;1;44.80594;-123.14763;02.06.2013;153;09:07:00;302;13;WDRobinson;44.80594_-123.14763;44.80594_-123.14763_153_302_13
amro;120;c;0;1;0;0;0;2;44.80594;-123.14763;02.06.2013;153;09:07:00;302;13;WDRobinson;44.80594_-123.14763;44.80594_-123.14763_153_302_13
amro;40;s;1;1;1;1;1;1;44.80335;-123.12514;02.06.2013;153;09:15:00;310;13;WDRobinson;44.80335_-123.12514;44.80335_-123.12514_153_310_13
amro;80;s;1;1;1;1;1;1;44.80335;-123.12514;02.06.2013;153;09:15:00;310;13;WDRobinson;44.80335_-123.12514;44.80335_-123.12514_153_310_13
amro;70;sc;1;1;1;1;1;1;44.80337;-123.10337;02.06.2013;153;09:28:00;323;13;WDRobinson;44.80337_-123.10337;44.80337_-123.10337_153_323_13
amro;50;s;0;0;0;0;1;5;44.80337;-123.10337;02.06.2013;153;09:28:00;323;13;WDRobinson;44.80337_-123.10337;44.80337_-123.10337_153_323_13
amro;10;vf;1;0;0;0;0;1;44.80442;-123.09917;02.06.2013;153;09:35:00;330;13;WDRobinson;44.80442_-123.09917;44.80442_-123.09917_153_330_13
amro;400;s;1;1;1;1;1;1;44.80808;-123.12283;02.06.2013;153;09:43:00;338;13;WDRobinson;44.80808_-123.12283;44.80808_-123.12283_153_338_13
amro;340;s;1;1;1;1;1;1;44.80808;-123.12283;02.06.2013;153;09:43:00;338;13;WDRobinson;44.80808_-123.12283;44.80808_-123.12283_153_338_13
amro;175;s;1;0;0;0;0;1;44.80214;-123.133;02.06.2013;153;09:50:00;345;13;WDRobinson;44.80214_-123.133;44.80214_-123.133_153_345_13
amro;125;cv;1;1;1;1;1;1;44.80214;-123.133;02.06.2013;153;09:50:00;345;13;WDRobinson;44.80214_-123.133;44.80214_-123.133_153_345_13
amro;125;cv;1;1;1;1;1;1;44.80214;-123.133;02.06.2013;153;09:50:00;345;13;WDRobinson;44.80214_-123.133;44.80214_-123.133_153_345_13
amro;35;s;1;1;1;1;1;1;44.7934;-123.13308;02.06.2013;153;09:57:00;352;13;WDRobinson;44.7934_-123.13308;44.7934_-123.13308_153_352_13
amro;40;c;0;0;1;1;1;3;44.78497;-123.13431;02.06.2013;153;10:04:00;358;13;WDRobinson;44.78497_-123.13431;44.78497_-123.13431_153_358_13
amro;90;s;0;1;1;0;0;2;44.80095;-123.14581;02.06.2013;153;10:20:00;375;13;WDRobinson;44.80095_-123.14581;44.80095_-123.14581_153_375_13
amro;100;s;1;1;1;1;1;1;44.77658;-123.17899;02.06.2013;153;10:51:00;405;13;WDRobinson;44.77658_-123.17899;44.77658_-123.17899_153_405_13
amro;180;s;1;1;1;1;1;1;44.86479;-123.23823;03.06.2013;154;05:08:00;63;13;WDRobinson;44.86479_-123.23823;44.86479_-123.23823_154_63_13
amro;1;vf;0;1;0;0;0;2;44.86479;-123.23823;03.06.2013;154;05:08:00;63;13;WDRobinson;44.86479_-123.23823;44.86479_-123.23823_154_63_13
amro;80;s;0;0;0;1;1;4;44.86479;-123.23823;03.06.2013;154;05:08:00;63;13;WDRobinson;44.86479_-123.23823;44.86479_-123.23823_154_63_13
amro;175;s;0;1;1;1;1;2;44.87205;-123.23866;03.06.2013;154;05:15:00;70;13;WDRobinson;44.87205_-123.23866;44.87205_-123.23866_154_70_13
amro;200;s;1;1;1;1;1;1;44.87624;-123.24471;03.06.2013;154;05:23:00;78;13;WDRobinson;44.87624_-123.24471;44.87624_-123.24471_154_78_13
amro;175;c;0;0;0;0;1;5;44.87624;-123.24471;03.06.2013;154;05:23:00;78;13;WDRobinson;44.87624_-123.24471;44.87624_-123.24471_154_78_13
amro;300;s;1;1;1;1;1;1;44.87655;-123.25455;03.06.2013;154;05:30:00;85;13;WDRobinson;44.87655_-123.25455;44.87655_-123.25455_154_85_13
amro;70;s;1;1;1;1;1;1;44.87655;-123.25455;03.06.2013;154;05:30:00;85;13;WDRobinson;44.87655_-123.25455;44.87655_-123.25455_154_85_13
amro;70;s;1;1;1;1;1;1;44.8813;-123.25821;03.06.2013;154;05:38:00;93;13;WDRobinson;44.8813_-123.25821;44.8813_-123.25821_154_93_13
amro;220;s;1;1;1;1;1;1;44.88359;-123.26452;03.06.2013;154;05:45:00;100;13;WDRobinson;44.88359_-123.26452;44.88359_-123.26452_154_100_13
amro;200;s;0;1;1;1;1;2;44.88359;-123.26452;03.06.2013;154;05:45:00;100;13;WDRobinson;44.88359_-123.26452;44.88359_-123.26452_154_100_13
amro;150;s;1;1;1;1;1;1;44.88603;-123.27369;03.06.2013;154;05:53:00;108;13;WDRobinson;44.88603_-123.27369;44.88603_-123.27369_154_108_13
amro;225;s;1;1;1;1;1;1;44.8807;-123.27632;03.06.2013;154;06:00:00;115;13;WDRobinson;44.8807_-123.27632;44.8807_-123.27632_154_115_13
amro;250;s;0;0;0;1;1;4;44.87073;-123.28228;03.06.2013;154;06:15:00;130;13;WDRobinson;44.87073_-123.28228;44.87073_-123.28228_154_130_13
amro;300;s;0;0;0;0;1;5;44.86908;-123.26124;03.06.2013;154;06:36:00;151;13;WDRobinson;44.86908_-123.26124;44.86908_-123.26124_154_151_13
amro;172;s;1;1;1;1;1;1;44.86899;-123.25191;03.06.2013;154;06:43:00;158;13;WDRobinson;44.86899_-123.25191;44.86899_-123.25191_154_158_13
amro;66;v;1;1;0;1;1;1;44.86899;-123.25191;03.06.2013;154;06:43:00;158;13;WDRobinson;44.86899_-123.25191;44.86899_-123.25191_154_158_13
amro;40;s;0;1;1;1;1;2;44.86718;-123.24405;03.06.2013;154;06:51:00;166;13;WDRobinson;44.86718_-123.24405;44.86718_-123.24405_154_166_13
amro;30;s;0;0;0;1;1;4;44.86718;-123.24405;03.06.2013;154;06:51:00;166;13;WDRobinson;44.86718_-123.24405;44.86718_-123.24405_154_166_13
amro;200;s;1;1;1;1;1;1;44.88491;-123.24578;03.06.2013;154;07:00:00;175;13;WDRobinson;44.88491_-123.24578;44.88491_-123.24578_154_175_13
amro;350;s;0;0;0;1;1;4;44.88491;-123.24578;03.06.2013;154;07:00:00;175;13;WDRobinson;44.88491_-123.24578;44.88491_-123.24578_154_175_13
amro;120;v;0;0;0;0;1;5;44.88491;-123.24578;03.06.2013;154;07:00:00;175;13;WDRobinson;44.88491_-123.24578;44.88491_-123.24578_154_175_13
amro;170;c;0;0;0;1;1;4;44.88976;-123.24861;03.06.2013;154;07:07:00;182;13;WDRobinson;44.88976_-123.24861;44.88976_-123.24861_154_182_13
amro;120;s;1;1;1;1;1;1;44.89283;-123.27032;03.06.2013;154;07:23:00;198;13;WDRobinson;44.89283_-123.27032;44.89283_-123.27032_154_198_13
amro;100;s;1;1;1;0;1;1;44.89283;-123.27032;03.06.2013;154;07:23:00;198;13;WDRobinson;44.89283_-123.27032;44.89283_-123.27032_154_198_13
amro;150;c;0;1;0;0;0;2;44.87242;-123.29304;03.06.2013;154;07:35:00;210;13;WDRobinson;44.87242_-123.29304;44.87242_-123.29304_154_210_13
amro;125;s;0;1;1;0;1;2;44.87549;-123.30176;03.06.2013;154;07:42:00;217;13;WDRobinson;44.87549_-123.30176;44.87549_-123.30176_154_217_13
amro;70;s;0;0;1;1;1;3;44.88136;-123.30782;03.06.2013;154;07:50:00;225;13;WDRobinson;44.88136_-123.30782;44.88136_-123.30782_154_225_13
amro;90;c;0;0;1;1;0;3;44.88136;-123.30782;03.06.2013;154;07:50:00;225;13;WDRobinson;44.88136_-123.30782;44.88136_-123.30782_154_225_13
amro;23;vc;1;1;1;1;1;1;44.88693;-123.30938;03.06.2013;154;07:57:00;232;13;WDRobinson;44.88693_-123.30938;44.88693_-123.30938_154_232_13
amro;75;c;0;0;1;1;1;3;44.87127;-123.29723;03.06.2013;154;08:19:00;254;13;WDRobinson;44.87127_-123.29723;44.87127_-123.29723_154_254_13
amro;65;s;1;1;1;1;1;1;44.86707;-123.29113;03.06.2013;154;08:26:00;261;13;WDRobinson;44.86707_-123.29113;44.86707_-123.29113_154_261_13
amro;52;v;1;1;1;1;1;1;44.86707;-123.29113;03.06.2013;154;08:26:00;261;13;WDRobinson;44.86707_-123.29113;44.86707_-123.29113_154_261_13
amro;250;cs;0;0;0;1;1;4;44.85923;-123.29241;03.06.2013;154;08:35:00;270;13;WDRobinson;44.85923_-123.29241;44.85923_-123.29241_154_270_13
amro;30;s;1;1;1;1;1;1;44.86216;-123.32821;03.06.2013;154;09:15:00;310;13;WDRobinson;44.86216_-123.32821;44.86216_-123.32821_154_310_13
amro;120;c;1;1;1;0;0;1;44.85245;-123.35445;03.06.2013;154;09:46:00;341;13;WDRobinson;44.85245_-123.35445;44.85245_-123.35445_154_341_13
amro;77;s;1;1;1;1;1;1;44.8543;-123.34389;03.06.2013;154;09:53:00;348;13;WDRobinson;44.8543_-123.34389;44.8543_-123.34389_154_348_13
amro;35;cs;0;1;1;1;1;2;44.82356;-123.33138;03.06.2013;154;10:30:00;385;13;WDRobinson;44.82356_-123.33138;44.82356_-123.33138_154_385_13
amro;15;cs;1;1;1;0;1;1;44.83546;-123.31702;03.06.2013;154;10:39:00;394;13;WDRobinson;44.83546_-123.31702;44.83546_-123.31702_154_394_13
amro;75;c;1;1;1;1;1;1;44.83777;-123.3087;03.06.2013;154;10:46:00;401;13;WDRobinson;44.83777_-123.3087;44.83777_-123.3087_154_401_13
amro;150;s;0;0;1;1;1;3;44.83777;-123.3087;03.06.2013;154;10:46:00;401;13;WDRobinson;44.83777_-123.3087;44.83777_-123.3087_154_401_13
amro;40;c;1;0;0;0;0;1;44.83802;-123.30328;03.06.2013;154;10:53:00;408;13;WDRobinson;44.83802_-123.30328;44.83802_-123.30328_154_408_13
amro;40;s;1;1;1;1;1;1;44.83917;-123.2885;03.06.2013;154;11:00:00;415;13;WDRobinson;44.83917_-123.2885;44.83917_-123.2885_154_415_13
amro;68;v;0;0;0;0;1;5;44.83917;-123.2885;03.06.2013;154;11:00:00;415;13;WDRobinson;44.83917_-123.2885;44.83917_-123.2885_154_415_13
amro;25;s;1;1;1;1;1;1;44.91057;-123.22895;05.06.2013;156;04:48:00;45;13;WDRobinson;44.91057_-123.22895;44.91057_-123.22895_156_45_13
amro;45;s;1;1;1;1;1;1;44.91057;-123.22895;05.06.2013;156;04:48:00;45;13;WDRobinson;44.91057_-123.22895;44.91057_-123.22895_156_45_13
amro;120;s;1;1;1;1;1;1;44.91057;-123.22895;05.06.2013;156;04:48:00;45;13;WDRobinson;44.91057_-123.22895;44.91057_-123.22895_156_45_13
amro;220;s;1;1;1;1;1;1;44.91062;-123.24133;05.06.2013;156;04:55:00;52;13;WDRobinson;44.91062_-123.24133;44.91062_-123.24133_156_52_13
amro;56;s;1;1;1;1;1;1;44.91066;-123.25209;05.06.2013;156;05:02:00;59;13;WDRobinson;44.91066_-123.25209;44.91066_-123.25209_156_59_13
amro;165;s;1;1;1;1;1;1;44.91386;-123.2579;05.06.2013;156;05:09:00;66;13;WDRobinson;44.91386_-123.2579;44.91386_-123.2579_156_66_13
amro;155;s;1;1;1;1;1;1;44.91386;-123.2579;05.06.2013;156;05:09:00;66;13;WDRobinson;44.91386_-123.2579;44.91386_-123.2579_156_66_13
amro;50;s;1;1;1;1;1;1;44.91929;-123.25794;05.06.2013;156;05:16:00;73;13;WDRobinson;44.91929_-123.25794;44.91929_-123.25794_156_73_13
amro;18;s;1;1;1;1;1;1;44.92433;-123.25799;05.06.2013;156;05:23:00;80;13;WDRobinson;44.92433_-123.25799;44.92433_-123.25799_156_80_13
amro;109;v;1;1;0;0;0;1;44.92585;-123.26807;05.06.2013;156;05:30:00;87;13;WDRobinson;44.92585_-123.26807;44.92585_-123.26807_156_87_13
amro;35;sv;1;1;1;1;1;1;44.9383;-123.28082;05.06.2013;156;05:45:00;102;13;WDRobinson;44.9383_-123.28082;44.9383_-123.28082_156_102_13
amro;125;c;0;0;1;1;0;3;44.94786;-123.27932;05.06.2013;156;06:00:00;117;13;WDRobinson;44.94786_-123.27932;44.94786_-123.27932_156_117_13
amro;45;s;1;1;1;1;1;1;44.95984;-123.30206;05.06.2013;156;06:15:00;132;13;WDRobinson;44.95984_-123.30206;44.95984_-123.30206_156_132_13
amro;23;s;1;1;1;1;1;1;44.96067;-123.33017;05.06.2013;156;06:45:00;162;13;WDRobinson;44.96067_-123.33017;44.96067_-123.33017_156_162_13
amro;75;s;1;1;1;1;1;1;44.96591;-123.33704;05.06.2013;156;06:56:00;173;13;WDRobinson;44.96591_-123.33704;44.96591_-123.33704_156_173_13
amro;100;s;1;1;1;1;1;1;44.96591;-123.33704;05.06.2013;156;06:56:00;173;13;WDRobinson;44.96591_-123.33704;44.96591_-123.33704_156_173_13
amro;41;v;0;0;1;1;1;3;44.97122;-123.33862;05.06.2013;156;07:03:00;180;13;WDRobinson;44.97122_-123.33862;44.97122_-123.33862_156_180_13
amro;38;cv;1;1;1;1;1;1;44.97617;-123.33608;05.06.2013;156;07:11:00;188;13;WDRobinson;44.97617_-123.33608;44.97617_-123.33608_156_188_13
amro;30;c;0;0;0;1;1;4;44.97617;-123.33608;05.06.2013;156;07:11:00;188;13;WDRobinson;44.97617_-123.33608;44.97617_-123.33608_156_188_13
amro;35;s;1;1;1;1;1;1;44.98356;-123.35466;05.06.2013;156;07:28:00;205;13;WDRobinson;44.98356_-123.35466;44.98356_-123.35466_156_205_13
amro;55;c;1;1;1;0;0;1;44.95837;-123.38003;05.06.2013;156;08:49:00;286;13;WDRobinson;44.95837_-123.38003;44.95837_-123.38003_156_286_13
amro;75;s;0;0;0;1;1;4;44.95441;-123.37253;05.06.2013;156;08:57:00;294;13;WDRobinson;44.95441_-123.37253;44.95441_-123.37253_156_294_13
amro;120;s;1;1;1;1;1;1;44.94664;-123.37208;05.06.2013;156;09:04:00;301;13;WDRobinson;44.94664_-123.37208;44.94664_-123.37208_156_301_13
